cusip,asset_class_type_cd,ISSUER_INDUSTRY,MTG_AMORT_TYPE_LEVEL_FRM_CURR,MTG_TYPE,MTG_PREPAY_TYP,SECURITY_TYP,SECURITY_TYP2,CPN_TYP,MARKET_SECTOR_DES,MTG_COLLAT_TYP,tax_code_c,bank_qualified_i,dated_date_d,capital_purpose_c
38376CWV7,AGYCMOFIXED,,100,"SC,EXCH+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2SF   6,,,,
38376CYW3,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,GNSF   6,,,,
38376CZV4,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,GNSF 5.5,,,,
38376EHU2,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2SF   5,,,,
38376F4S8,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2SF 6.5,,,,
435164SE9,MUNITAX,GOB,,,,FIXED,,FIXED,Muni,,TAX,N,12/8/15,NEW
438164JF3,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,7/1/15,NEW
4386705U1,MUNITAX,GOB,,,,FIXED,,FIXED,Muni,,TAX,N,10/26/16,REF
4386706L0,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,8/4/11,NEW
4386706Q9,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,8/4/11,NEW
438701SC9,MUNIGM,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,11/3/11,NEW
467578CB4,MUNIGM,GEN,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,8/1/06,NEW
467578KB5,MUNIGM,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,4/28/16,NEW
468034PJ6,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,4/1/15,REF
470143AF5,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,6/23/15,NEW
470143AN8,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,6/23/15,NEW
471250NB2,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,8/20/15,NEW
434452KK3,MUNITAX,GOB,,,,"FIXED, OID",,"FIXED, OID",Muni,,TAX,N,8/19/15,REF
436308GF1,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,11/24/09,REF
4386702D2,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,4/2/15,REF
4386704B4,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,10/26/16,NEW
438701L44,MUNIGM,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,9/8/16,REF
438701WT7,MUNITAX,WTR,,,,FIXED,,FIXED,Muni,,TAX,N,8/12/15,REF
38377XL59,AGYCMOFIXED,,100,"SC,Z,+",PSA,Agncy CMO Z,CMO,FIXED,Mtge,G2SF 4.5,,,,
38377XWB4,AGYCMOFIXED,,100,"SC,EXCH+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,GNJO   4,,,,
38377YCW8,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,GNJO   4,,,,
38378A3G4,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,GNSF 4.5,,,,
38378ABT7,AGYCMOFIXED,,100,PT,PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2JO   4,,,,
471250PA2,MUNIGM,GOB,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,6/7/17,NEW
4729047B1,MUNIGM,EDU,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,7/6/16,NEW
47407RCL2,MUNIGM,FAC,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,8/1/07,NEW
478048EL1,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,6/14/17,NEW
478270AG6,MUNIGM,UTL,,,,FIXED,,FIXED,Muni,,EXMP,N,3/31/17,NEW
47849KFN6,MUNIBQ,GEN,,,,FIXED,,FIXED,Muni,,EXMP,Y,7/8/15,NEW
534357LH9,MUNIGM,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,6/21/12,REF
536682VS3,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,9/13/11,NEW
537096FU8,MUNIBQ,SCD,,,,"ZERO COUPON, OID",,"ZERO COUPON, OID",Muni,,EXMP,Y,10/1/99,REF
537096W54,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,4/1/18,NEW
5371054P0,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,1/1/13,REF
537260DY4,MUNITAX,SCD,,,,FIXED,,FIXED,Muni,,TAX,N,6/2/10,NEW
439794GA0,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,12/1/13,NEW
44075VBG3,MUNIBQ,UTL,,,,FIXED,,FIXED,Muni,,EXMP,Y,11/9/10,NEW
442092DS8,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,10/15/15,REF
442331XR0,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,5/16/13,REF
4423483N6,MUNIGM,APT,,,,FIXED,,FIXED,Muni,,EXMP,N,8/20/09,REF
442368LT1,MUNIGM,HGR,,,,FIXED,,FIXED,Muni,,EXMP,N,7/1/15,REF
478710XD3,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,5/17/16,REF
48068TBF0,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,4/26/16,REF
480690MJ2,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,3/19/15,REF
484008MJ3,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,3/1/16,REF
484080PF7,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,9/23/08,REF
484404YA0,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,4/19/16,NEW
439704KD8,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,6/25/09,NEW
442331S21,MUNIGM,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,7/7/16,NEW
44236PGL6,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,10/1/11,REF
442404EB1,MUNIGM,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,6/15/17,REF
442435K36,MUNIGM,UTL,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,12/1/11,REF
44244CJA6,MUNIGM,WTR,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,4/9/09,REF
38376FB76,AGYCMOFIXED,,100,"EXCH,+",,Agncy CMO Other,CMO,FIXED,Mtge,G2SF   5,,,,
38376J2U7,AGYCMOFIXED,,100,"AD,SEQ",,Agncy CMO Other,CMO,FIXED,Mtge,G2SF 4.5,,,,
38376J4P6,AGYCMOFIXED,,100,"EXCH,AD+",,Agncy CMO Other,CMO,FIXED,Mtge,G2SF 4.5,,,,
38376JB37,AGYCMOFIXED,,100,"AD,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,GNSF   6,,,,
38376JBL7,AGYCMOFIXED,,100,PAC(11),,Agncy CMO Other,CMO,FIXED,Mtge,G2SF 4.5,,,,
435236JV7,MUNIBE,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,6/12/14,REF
4386704S7,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,10/26/16,NEW
4386705C1,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,10/26/16,REF
438670X97,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,4/2/15,REF
438670XW6,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,12/15/10,REF
438687AN5,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,9/14/17,NEW
38378AUE9,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2SF   4,,,,
38378AWE7,AGYCMOFIXED,,100,"SC,AD,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2SF   5,,,,
38378CCS4,AGYCMOARM,,100,"DLY,W,+",PSA,Agncy CMO Other,CMO,VARIABLE,Mtge,GNSF 5.4,,,,
38378CNY9,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2SF 3.5,,,,
38378FJA9,AGYCMOFIXED,,100,SUP,,Agncy CMO Other,CMO,FIXED,Mtge,G2SF 4.5,,,,
4424354Y6,MUNITAX,WTR,,,,FIXED,,FIXED,Muni,,TAX,N,3/14/14,REF
442435V26,MUNIGM,UTL,,,,FIXED,,FIXED,Muni,,EXMP,N,12/19/12,REF
44244CDD6,MUNIGM,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,7/10/07,REF
44256PAH6,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,4/3/14,REF
443096JF0,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,10/20/15,REF
443105BY6,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,10/30/14,NEW
544646P71,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,6/26/14,REF
544712W32,MUNIGM,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,10/7/09,REF
54473ERV8,MUNITAX,GEN,,,,"FIXED, OID",,"FIXED, OID",Muni,,TAX,N,9/2/15,REF
545811DJ7,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,10/31/12,REF
546282YY4,MUNIGM,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,3/28/14,REF
54628CDX7,MUNIGM,DEV,,,,FIXED,,FIXED,Muni,,EXMP,N,11/29/17,REF
38376JBZ6,AGYCMOFIXED,,100,"Z,SEQ",PSA,Agncy CMO Z,CMO,FIXED,Mtge,G2SF 4.5,,,,
38376MP43,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2SF   4,,,,
38376PD64,AGYCMOFIXED,,100,"AD,SEQ",,Agncy CMO Other,CMO,FIXED,Mtge,G2SF 4.5,,,,
38376PLJ7,AGYCMOFIXED,,100,"Z,+",PSA,Agncy CMO Z,CMO,FIXED,Mtge,G2SF   5,,,,
38376PQB9,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2SF   5,,,,
44635PCM5,MUNIGM,EDU,,,,FIXED,,FIXED,Muni,,EXMP,N,12/8/16,REF
448285KR6,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,9/5/13,NEW
448348KT8,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,2/10/16,NEW
448492VH8,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,2/1/13,REF
45200FKN8,MUNIGM,HGR,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,6/25/08,REF
45200FSR1,MUNIBE,HGR,,,,FIXED,,FIXED,Muni,,EXMP,N,1/7/09,NEW
45660NVM4,PLMBS,,100,"SEQ,AS",CPR,Prvt CMO Other,Whole Loan,FIXED,Mtge,AltA13.5,,,,
45660NXN0,PLMBS,,100,AS,CPR,Prvt CMO Other,Whole Loan,FIXED,Mtge,AltA12.5,,,,
46257TBB4,MUNIBE,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,7/22/09,NEW
462611HU1,MUNIBQ,HGR,,,,FIXED,,FIXED,Muni,,EXMP,Y,6/3/13,NEW
462718FG7,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,10/15/15,NEW
463813B53,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,3/1/16,REF
546415Z94,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,4/28/16,REF
546417AP1,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,3/31/17,NEW
546475SM7,MUNIGM,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,8/30/17,REF
54651RAR0,MUNIGM,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,12/23/13,NEW
54811A5G4,MUNIGM,PWR,,,,FIXED,,FIXED,Muni,,EXMP,N,12/1/12,REF
549188XK1,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,4/15/16,NEW
46613PG26,MUNIGM,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,11/10/10,REF
466247DZ3,PLMBS,,10.1026,"CSTR,+",CPR,Prvt CMO Other,Whole Loan,VARIABLE,Mtge,WHARM3.6,,,,
466247JA2,PLMBS,,100,"Z,AS",PSA,Prvt CMO Z,Whole Loan,FIXED,Mtge,WH30 5.2,,,,
46627MAU1,PLMBS,,100,"SSNR,AS",CPR,Prvt CMO Other,Whole Loan,FIXED,Mtge,AltA34.8,,,,
46630UAM6,PLMBS,,54.4556,"CSTR,+",CPR,Prvt CMO Other,Whole Loan,VARIABLE,Mtge,WHARM3.5,,,,
38378GFR4,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2SF 3.5,,,,
38378GM70,AGYCMOFIXED,,100,PT,PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2JO   5,,,,
38378GRM2,AGYCMOFIXED,,100,"AD,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2JM 4.5,,,,
38378MHV0,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2SF   3,,,,
38378PD96,AGYCMOFIXED,,100,"AD,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2SF   3,,,,
38376R5N2,HECMCMO,,0,"FLT,Z,W+",CPR,Agncy CMO FLT,CMO,FLOATING,Mtge,G2RM 4.1,,,,
38376R6Q4,HECMCMO,,0,"FLT,HZ+",CPR,Agncy CMO FLT,CMO,FLOATING,Mtge,G2RF 4.4,,,,
38376RLV6,HECMCMO,,0,"FLT,HZ+",CPR,Agncy CMO FLT,CMO,FLOATING,Mtge,G2RM 3.8,,,,
38376RU46,HECMCMO,,0,"FLT,HZ+",CPR,Agncy CMO FLT,CMO,FLOATING,Mtge,G2RM 4.6,,,,
38376RZ58,HECMCMO,,0,"FLT,HZ+",CPR,Agncy CMO FLT,CMO,FLOATING,Mtge,G2RM 4.7,,,,
443525BP4,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,12/2/15,REF
444258FR3,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,6/28/17,NEW
451295TG4,MUNIGM,MED,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,11/13/08,REF
45200FTX7,MUNIGM,MED,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,2/10/09,REF
45200FU72,MUNIBE,GEN,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,2/11/10,NEW
45203H2J0,MUNIGM,STD,,,,"FIXED, OID",,"FIXED, OID",Muni,,AMT,N,6/24/15,NEW
54438CTG7,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,1/8/15,REF
54439NAS6,MUNITAX,GEN,,,,FIXED,,FIXED,Muni,,TAX,N,6/20/07,NEW
544525NL8,MUNIBE,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,12/3/09,NEW
544525QB7,MUNIGM,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,6/6/12,REF
544525RT7,MUNIGM,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,12/5/13,NEW
544525WF1,MUNIGM,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,5/11/17,REF
45204EFE3,MUNIGM,MED,,,,FIXED,,FIXED,Muni,,EXMP,N,8/16/16,REF
452152P54,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,11/8/17,NEW
452152ST9,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,7/10/13,NEW
45254NFY8,PLMBS,,22.0772,"FLT,+",CPR,Prvt CMO FLT,Whole Loan,FLOATING,Mtge,WHARM3.8,,,,
45254TMJ0,PLMBS,,100,"MEZ,AFC",CPR,Prvt CMO Other,Whole Loan,VARIABLE,Mtge,WH30 5.0,,,,
45471AFC1,MUNIGM,MED,,,,"ADJUSTABLE, OID",,"ADJUSTABLE, OID",Muni,,EXMP,N,12/2/11,REF
537292KM5,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,7/13/16,REF
537360PS2,MUNIGM,GOB,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,9/15/12,REF
537360QE2,MUNIGM,GOB,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,7/15/13,NEW
537360QG7,MUNIGM,GOB,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,7/15/13,NEW
537374CV0,MUNIGM,GEN,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,7/1/14,NEW
537445JD1,MUNIGM,WTR,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,6/1/07,NEW
46634FAW3,PLMBS,,100,"EXCH,SC",CPR,Prvt CMO Other,Whole Loan,FIXED,Mtge,WH30 6.0,,,,
46634HAA7,PLMBS,,24.3472,"SC,CSTR+",CPR,Prvt CMO Other,Whole Loan,VARIABLE,Mtge,WHARM3.8,,,,
46637JAN2,PLMBS,,22.3271,"EXCH,SC+",CPR,Prvt CMO Other,Whole Loan,VARIABLE,Mtge,WHARM3.2,,,,
469404TX5,MUNIGM,MED,,,,FIXED,,FIXED,Muni,,EXMP,N,2/22/07,NEW
469666AM3,MUNIGM,SCD,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,6/1/16,NEW
550697UJ3,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,6/15/08,NEW
55265KF53,PLMBS,,,PAC(11)+,,Prvt CMO Other,Whole Loan,FIXED,Mtge,WH30 5.2,,,,
55265KL98,PLMBS,,,"PT,AS",,Prvt CMO Other,Whole Loan,FIXED,Mtge,WH15 5.1,,,,
55265KYY9,PLMBS,,100,"PT,AS",,Prvt CMO Other,Whole Loan,FIXED,Mtge,WH20 5.6,,,,
556438AQ2,MUNIGM,WTR,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,4/26/11,NEW
537445MK1,MUNIGM,WTR,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,7/1/11,REF
541066BU9,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,4/15/11,NEW
541762DR8,MUNIGM,WTR,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,2/14/07,NEW
542264AY2,MUNIGM,GOB,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,9/1/08,NEW
542264DD5,MUNIBE,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,12/3/09,NEW
542264DH6,MUNIBE,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,6/17/10,NEW
48542KM63,MUNIGM,WTR,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,9/29/09,REF
486063RW2,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,2/1/15,NEW
486800DJ1,MUNIBQ,GOB,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,Y,12/30/14,REF
488575FS5,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,5/19/08,REF
488683GK3,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,3/19/12,REF
490728WC2,MUNIGM,HGR,,,,FIXED,,FIXED,Muni,,EXMP,N,10/7/09,REF
54310PBW5,MUNIBQ,WTR,,,,FIXED,,FIXED,Muni,,EXMP,Y,8/30/16,REF
543315HJ7,MUNIBQ,WTR,,,,FIXED,,FIXED,Muni,,EXMP,Y,12/30/14,NEW
543583JQ2,MUNIGM,MED,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,10/9/03,RCV
544351KU2,MUNITAX,GOB,,,,FIXED,,FIXED,Muni,,TAX,N,12/21/16,REF
545590AZ4,MUNIBQ,SCD,,,,"ZERO COUPON, OID",,"ZERO COUPON, OID",Muni,,EXMP,Y,10/22/08,NEW
545624PN2,MUNIBE,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,12/19/17,REF
544587LC0,MUNIGM,FAC,,,,FIXED,,FIXED,Muni,,EXMP,N,12/14/06,NEW
5446466U1,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,3/8/18,NEW
544712G55,MUNIGM,TRN,,,,FIXED,,FIXED,Muni,,EXMP,N,6/24/08,REF
544712Y71,MUNIGM,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,10/22/09,REF
545149KK1,MUNIGM,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,11/16/16,REF
545438EQ2,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,6/10/15,REF
439686KR6,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,5/20/16,REF
439704KE6,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,6/25/09,NEW
442056AW7,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,10/27/09,NEW
442331M27,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,9/15/09,REF
4423483T3,MUNIGM,APT,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,8/20/09,REF
442403LB5,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,4/1/16,REF
556902BJ2,MUNIGM,MED,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,7/15/95,NEW
558495LM7,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,8/10/15,NEW
56045RPZ6,MUNIGM,BBK,,,,FIXED,,FIXED,Muni,,EXMP,N,12/3/14,NEW
565557TL9,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,1/1/15,REF
567438QR0,MUNITAX,BAB,,,,FIXED,,FIXED,Muni,,TAX,N,2/10/10,NEW
56781RBX4,MUNIBE,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,3/4/09,NEW
593881KN4,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,4/26/12,REF
593881LG8,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,1/7/16,REF
59447PCS8,MUNITAX,EDU,,,,FIXED,,FIXED,Muni,,TAX,N,12/15/10,REF
59455T4S8,MUNIGM,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,10/25/07,NEW
59455TVW9,MUNIGM,FAC,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,12/28/07,NEW
5946103B1,MUNIGM,GOB,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,11/6/08,REF
45506DSS5,MUNIGM,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,5/21/15,REF
455168CQ5,MUNIGM,HGR,,,,FIXED,,FIXED,Muni,,EXMP,N,4/5/16,REF
45528UTN1,MUNIGM,BBK,,,,FIXED,,FIXED,Muni,,AMT,N,6/15/16,REF
455398LL9,MUNIGM,UTL,,,,FIXED,,FIXED,Muni,,EXMP,N,4/10/08,REF
45660LPD5,PLMBS,,100,"SEQ,+",CPR,Prvt CMO Other,Whole Loan,FIXED,Mtge,AltA34.7,,,,
457110JW5,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,12/20/06,NEW
594615BK1,MUNIBQ,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,8/31/15,REF
595493KD8,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,9/1/15,NEW
596850ED5,MUNIBQ,WTR,,,,"ZERO COUPON, OID",,"ZERO COUPON, OID",Muni,,EXMP,Y,5/1/99,NEW
597589AG5,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,5/21/15,NEW
597664CP4,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,3/28/12,REF
60374Y6B8,MUNITAX,GOB,,,,FIXED,,FIXED,Muni,,TAX,N,12/3/13,NEW
571363GS3,MUNIBE,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,4/1/09,NEW
574193BP2,MUNIGM,GOB,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,8/5/11,NEW
574193PR3,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,8/30/17,NEW
57419RHW8,MUNIGM,MFH,,,,FIXED,,FIXED,Muni,,EXMP,N,2/20/14,REF
57419RK61,MUNITAX,SFH,,,,FIXED,,FIXED,Muni,,TAX,N,4/27/17,NEW
574204G64,MUNIGM,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,5/11/17,NEW
470143AC2,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,6/23/15,NEW
476576AV5,MUNIBE,GOB,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,2/10/09,NEW
478048EK3,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,6/14/17,NEW
478378BK7,MUNIBQ,MED,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,Y,10/1/12,REF
48068TBH6,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,4/26/16,REF
481124DU6,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,3/2/16,NEW
49118NFD2,MUNIGM,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,10/15/15,NEW
491269CW4,MUNIBE,DEV,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,4/1/10,NEW
49151EK93,MUNIGM,FAC,,,,FIXED,,FIXED,Muni,,EXMP,N,11/15/07,REF
49225HJM1,MUNIBE,GEN,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,4/22/09,NEW
493548fa4,MUNIBQ,,,,,,,,,,EXMP,Y,6/2/14,REF
494053HY0,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,9/1/11,NEW
38378PJC3,AGYCMOFIXED,,100,"Z,AD,+",PSA,Agncy CMO Z,CMO,FIXED,Mtge,G2SF 4.5,,,,
38378UKQ9,AGYCMOFIXED,,100,"AD,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,GNSF 3.4,,,,
38378VJC0,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2SF 4.5,,,,
38378YSU4,AGYCMOFIXED,,100,"SC,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2SF   4,,,,
38379EN32,AGYCMOFIXED,,100,"AD,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2SF   4,,,,
38376THB1,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2SF 4.5,,,,
38376TKG6,AGYCMOFIXED,,100,"SC,AD,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2SF   5,,,,
38376TMA7,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,G2SF   5,,,,
